PID,-7,0,-0.05
0.09852931978711599,-0.517278928882359,319,0.271,0.2709999126688408,0.0005864049890078604,0.0005864049890078604,False
0.09852931978711599,-0.517278928882359,319,0.271,0.2709476132928991,0.0005864049890078604,0.0005864049890078604,False
0.09852931978711599,-0.517278928882359,319,0.271,0.270224449894996,0.0005864049890078604,0.0005864049890078604,False
0.09845446964830623,-0.5168684833735898,319,0.27,0.26961527393965656,0.0005842411774210632,0.0005842411774210632,False
0.09845446964830623,-0.5168859656536078,319,0.27,0.2692949287353795,0.0005842411774210632,0.0005842411774210632,False
0.09837916689409944,-0.5164786257404611,319,0.269,0.2684591599377597,0.0005820772494189441,0.0005820772494189441,False
0.09837916689409944,-0.5164906261940221,319,0.269,0.26846983950115305,0.0005820772494189441,0.0005820772494189441,False
0.09830342961988807,-0.5160857723844978,319,0.268,0.2673689706072188,0.0005799134378321469,0.0005799134378321469,False
0.09830342961988807,-0.5160930055044124,319,0.268,0.26752562044372236,0.0005799134378321469,0.0005799134378321469,False
0.09822724166212907,-0.5156671575676357,319,0.267,0.2668192450037234,0.0005777495680376887,0.0005777495680376887,False
0.09822724166212907,-0.5156930187261776,319,0.267,0.26646291730604016,0.0005777495680376887,0.0005777495680376887,False
0.09815059149087284,-0.5152850305522287,319,0.266,0.26539986423018747,0.0005755856982432306,0.0005755856982432306,False
-0.0,0.011791868030504901,320,0.266,0.2655118814599441,-0.0,-0.0,False
-0.0,-0.0,320,0.265,0.2644535810935902,-0.0,-0.0,False
-0.0,-0.0,320,0.265,0.26486539159955874,-0.0,-0.0,False
-0.0,-0.0,320,0.264,0.2635926354620013,-0.0,-0.0,False
-0.0,-0.0,320,0.264,0.2634604981227512,-0.0,-0.0,False
-0.0,-0.0,320,0.263,0.2624336491033013,-0.0,-0.0,False
-0.09791789762095524,0.5228624668901676,321,0.263,0.26220793891986705,-0.000569094147067517,-0.000569094147067517,False
-0.0978394009928293,0.5136354994983351,321,0.262,0.26170488347219606,-0.0005669302772730589,-0.0005669302772730589,False
-0.0978394009928293,0.5136568552123538,321,0.262,0.2612572102038541,-0.0005669302772730589,-0.0005669302772730589,False
-0.09776043133000334,0.5132326948345723,321,0.261,0.2605798979481914,-0.0005647664656862617,-0.0005647664656862617,False
-0.09776043133000334,0.5132422644825175,321,0.261,0.2604205127614165,-0.0005647664656862617,-0.0005647664656862617,False
-0.09768097167814993,0.5127942283779373,321,0.26,0.2598393066760393,-0.0005626025376841426,-0.0005626025376841426,False
-0.09768097167814993,0.5128251013102872,321,0.26,0.2593585968312779,-0.0005626025376841426,-0.0005626025376841426,False
-0.09760104041299603,0.512399208593601,321,0.259,0.25803985015186226,-0.0005604387260973454,-0.0005604387260973454,False
-0.09752062046095719,0.5119681359868917,321,0.258,0.25748767149045554,-0.0005582748563028872,-0.0005582748563028872,False
-0.09752062046095719,0.5119832574200253,321,0.258,0.2575832584616233,-0.0005582748563028872,-0.0005582748563028872,False
-0.1948788358842971,1.0328962810180367,322,0.257,0.25658254776241884,-0.001112221973016858,-0.001112221973016858,False
-0.1948788358842971,1.02311388839256,322,0.257,0.25667815440013836,-0.001112221973016858,-0.001112221973016858,False
-0.1948788358842971,1.02311388839256,322,0.257,0.2564250371946029,-0.001112221973016858,-0.001112221973016858,False
-0.19471602346318959,1.02224506894167,322,0.256,0.2551971206587443,-0.0011078943498432636,-0.0011078943498432636,False
-0.2918268769159549,1.541234045060538,323,0.255,0.2541919368571704,-0.0016553497407585382,-0.0016553497407585382,False
-0.2918268769159549,1.5320911038087632,323,0.255,0.2546749405081166,-0.0016553497407585382,-0.0016553497407585382,False
-0.2915796420606579,1.5307587521015922,323,0.254,0.2536770131169934,-0.0016488583059981465,-0.0016488583059981465,False
-0.2915796420606579,1.5307931208184538,323,0.254,0.2532532400230635,-0.0016488583059981465,-0.0016488583059981465,False
-0.29133086192816693,1.529410999657237,323,0.253,0.2527058074316439,-0.0016423666384071112,-0.0016423666384071112,False
-0.29133086192816693,1.5294870251228763,323,0.253,0.2527375423225744,-0.0016423666384071112,-0.0016423666384071112,False
-0.2910805510281125,1.5281387236325044,323,0.252,0.25134009070547647,-0.0016358752036467195,-0.0016358752036467195,False
-0.2910805510281125,1.5281728928975904,323,0.252,0.25153471999210214,-0.0016358752036467195,-0.0016358752036467195,False
-0.29082864523238194,1.5267923826106622,323,0.251,0.25066582481181954,-0.0016293834196403623,-0.0016293834196403623,False
-0.29082864523238194,1.5268503874700055,323,0.251,0.25019097343363883,-0.0016293834196403623,-0.0016293834196403623,False
-0.29057520045646534,1.5254719945452595,323,0.25,0.24965987239072485,-0.0016228919848799706,-0.0016228919848799706,False
-0.387431031078557,2.04448578915143,324,0.25,0.24924520513159085,-0.0021638560574501753,-0.0021638560574501753,False
-0.38709096916627733,2.0321805061535696,324,0.249,0.24844655938067145,-0.0021552005782723427,-0.0021552005782723427,False
-0.38709096916627733,2.032227588122956,324,0.249,0.24848133380418536,-0.0021552005782723427,-0.0021552005782723427,False
-0.3867487684679408,2.0303968568718074,324,0.248,0.24747660646050998,-0.00214654509909451,-0.00214654509909451,False
-0.3867487684679408,2.0304310344566896,324,0.248,0.24750734833227972,-0.00214654509909451,-0.00214654509909451,False
-0.48300137098459145,2.5467278930290145,325,0.247,0.24632478069318292,-0.002672361908480525,-0.002672361908480525,False
-0.48256825904491113,2.5333961314365236,325,0.246,0.24557000460375708,-0.0026615429669618607,-0.0026615429669618607,False
-0.48213233528061206,2.5311720606654093,325,0.245,0.24377758854453474,-0.002650723559781909,-0.002650723559781909,False
-0.48213233528061206,2.531194760223214,325,0.245,0.24452556457273364,-0.002650723559781909,-0.002650723559781909,False
-0.48169363486987105,2.528819772667277,325,0.244,0.24348445485322417,-0.0026399041526019573,-0.0026399041526019573,False
-0.48169363486987105,2.528891583066823,325,0.244,0.24234734377421835,-0.0026399041526019573,-0.0026399041526019573,False
-0.5774966416435258,3.0423346430806952,326,0.243,0.2424635084065924,-0.003154902020469308,-0.003154902020469308,False
-0.576963491909156,3.029002361932085,326,0.242,0.24149709808889014,-0.003141918918117881,-0.003141918918117881,False
-0.5764269134512618,3.0261771134259603,326,0.241,0.24042124393918168,-0.0031289358157664537,-0.0031289358157664537,False
-0.6724898513883781,3.5574734185566,327,0.241,0.24068917626032,-0.003650425001978874,-0.003650425001978874,False
-0.6718598128908899,3.527206792983467,327,0.24,0.2391041968232717,-0.003635277971625328,-0.003635277971625328,False
-0.6712256963018951,3.523810224367881,327,0.239,0.2387268740538623,-0.003620130941271782,-0.003620130941271782,False
-0.6712256963018951,3.52393490558495,327,0.239,0.23765213785863426,-0.003620130941271782,-0.003620130941271782,False
-0.6705874727643201,3.520405950003208,327,0.238,0.2376376134464282,-0.0036049841437488794,-0.0036049841437488794,False
-0.6699450803717102,3.5171576079824627,327,0.237,0.23610426999762985,-0.0035898371133953333,-0.0035898371133953333,False
-0.7656408517513591,4.041994134968868,328,0.237,0.23654681706283662,-0.004102671053260565,-0.004102671053260565,False
-0.7649019088458847,4.0156633505609705,328,0.236,0.23500758310132563,-0.0040853600949049,-0.0040853600949049,False
-0.7641582076076021,4.011638873544476,328,0.235,0.23462719622865033,-0.004068049602210522,-0.004068049602210522,False
-0.7641582076076021,4.011830589939911,328,0.235,0.23428869070442743,-0.004068049602210522,-0.004068049602210522,False
-0.8588221405503284,4.526547880633978,329,0.234,0.2335349695347761,-0.004557080566883087,-0.004557080566883087,False
-0.8579743421194751,4.504251696130812,329,0.233,0.23236041637786256,-0.004537605680525303,-0.004537605680525303,False
-0.8579743421194751,4.5043652961272445,329,0.233,0.23195760484434236,-0.004537605680525303,-0.004537605680525303,False
-0.8571210170645195,4.499709055283483,329,0.232,0.23155913884481755,-0.004518131259828806,-0.004518131259828806,False
-0.8571210170645195,4.499885339588728,329,0.232,0.23159985429881508,-0.004518131259828806,-0.004518131259828806,False
-0.8562619792965416,4.495147076013988,329,0.231,0.23059661232447126,-0.004498656839132309,-0.004498656839132309,False
-0.8553971678621528,4.4907250960672815,329,0.23,0.22936568232297094,-0.004479181952774525,-0.004479181952774525,False
-0.7603649336990851,3.984700719455687,328,0.23,0.22894044969325972,-0.003981495276093483,-0.003981495276093483,False
-0.7595910439975179,3.987704438214144,328,0.229,0.22839146881683833,-0.003964184317737818,-0.003964184317737818,False
-0.7588119601148451,3.98367406715315,328,0.228,0.2271509591713538,-0.0039468733593821526,-0.0039468733593821526,False
-0.8536502209704422,4.49510472211913,329,0.228,0.22742758884701064,-0.0044402326457202435,-0.0044402326457202435,False
-0.8527678790324819,4.47695699029689,329,0.227,0.22627682878495312,-0.004420757759362459,-0.004420757759362459,False
-0.8518795749038985,4.47218191507427,329,0.226,0.22546142686912488,-0.004401282873004675,-0.004401282873004675,False
-0.8509853383705582,4.467555381532235,329,0.225,0.22440666389565145,-0.004381808452308178,-0.004381808452308178,False
